id,source,title,publication_date,section,page,length,byline,ent_countries,ent_places,ent_places_fr,ent_places_nl,ent_places_uk,n_entities,n_sentences,n_stopwords,n_tokens,n_unique_entities,n_words,pos_adj,pos_adp,pos_adv,pos_conj,pos_det,pos_noun,pos_num,pos_pron,pos_propn,pos_punct,pos_space,pos_verb,pos_x,unique_ent_countries,unique_ent_places,unique_ent_places_fr,unique_ent_places_nl,unique_ent_places_uk
trouw_0398,Trouw,VS nemen Canada in de houdgreep,2017-09-29,economie,15,676,"MARCO VISSER, REDACTIE ECONOMIE",13,1,,,3,17,46,331,733,8,402,44,80,62,26,78,165,22,56,12,76,13,96,3,5,1,,,2
trouw_0399,Trouw,Merkel moet boel bij elkaar houden,2017-09-29,opinie,23,546,ROB DE WIJK,13,,,,,13,32,267,569,7,302,43,64,35,36,63,140,8,37,7,47,9,75,5,7,,,,
trouw_0400,Trouw,Gedachten dwalen af op digitale EU-top,2017-09-30,buitenland,15,513,CHRISTOPH SCHMIDT,4,4,,,1,9,27,235,555,5,320,49,59,35,24,55,136,7,32,9,67,9,69,4,2,2,,,1
trouw_0401,Trouw,Brussel ziet gaten in Nederlands bod,2017-10-02,nederland,8,98,,,,,1,,1,7,44,102,1,58,7,16,2,2,19,29,1,2,,12,1,10,1,,,,1,
trouw_0402,Trouw,860.000 gedupeerden door failliet Monarch,2017-10-03,economie,14,529,JOHAN VAN HEERDE,5,,,,1,6,30,205,516,5,311,32,77,27,18,57,133,24,18,13,46,11,58,2,4,,,,1
trouw_0403,Trouw,Alleen Corbyn kan conservatieven verenigen,2017-10-04,buitenland,11,601,TIM DE WIT,,1,,,2,3,46,325,673,3,348,37,84,61,34,55,137,8,64,10,73,9,99,2,,1,,,2
trouw_0404,Trouw,Nieuw leven voor beter referendum,2017-10-04,opinie,23,587,LEX OOMKES,3,,,1,,4,34,288,603,3,315,53,68,58,29,65,121,11,39,5,58,13,77,6,2,,,1,
trouw_0405,Trouw,"Een afgang, maar ze moet nog even door",2017-10-06,buitenland,12,727,TIM DE WIT,1,,,,,1,58,378,848,1,470,46,97,61,30,85,180,7,74,15,103,16,128,6,1,,,,
trouw_0406,Trouw,Naar een nieuw Brits referendum?,2017-10-06,opinie,21,516,ROB DE WIJK,1,1,,,,2,30,305,580,2,275,30,58,47,35,57,112,7,65,1,60,7,94,7,1,1,,,
trouw_0407,Trouw,Catalanen nemen risico met revolte,2017-10-07,binnenland,9,797,ALEX TIELEMAN,4,11,,,,15,49,366,856,6,490,71,86,60,33,107,189,12,41,15,94,15,128,5,1,5,,,
trouw_0408,Trouw,Stuntelende May is van goud voor satirisch instituut,2017-10-09,buitenland,11,519,TIM DE WIT,2,,,,,2,34,269,602,2,333,41,51,54,33,52,126,15,37,17,75,10,90,1,2,,,,
trouw_0409,Trouw,Overleg over Brexit in impasse,2017-10-13,vandaag,8,471,CHRISTOPH SCHMIDT,2,4,,,3,9,23,209,493,5,284,34,54,37,20,52,118,13,32,2,59,8,62,2,2,2,,,1
trouw_0410,Trouw,'Poetin heeft het echt geprobeerd',2017-10-14,de verdieping,2,1698,STEVO AKKERMAN EN CHRISTOPH SCHMIDT,30,12,,2,2,46,136,955,2012,18,1057,99,193,145,109,147,396,25,238,39,284,31,296,10,10,6,,1,1
trouw_0411,Trouw,Aeon,2017-10-14,letter en geest,15,571,INEZ POLAK,3,,,,,3,32,272,604,3,332,32,63,43,29,65,124,6,58,14,65,9,91,5,3,,,,
trouw_0412,Trouw,Net als de VS wil ook Nederland muren bouwen tegen asielzoekers,2017-10-14,opinie,29,702,JAMES KENNEDY,9,,,,,9,36,330,722,3,392,50,77,62,46,58,152,15,47,9,83,6,113,4,3,,,,
trouw_0413,Trouw,Britse inflatie schiet naar ruim 3 procent,2017-10-18,economie,15,88,TROUW,,,,,,,5,35,80,0,45,6,11,1,3,13,22,3,3,1,5,,12,,,,,,
trouw_0414,Trouw,Regeringsleiders EU pakken de zaken stevig aan,2017-10-19,vandaag,6,780,CHRISTOPH SCHMIDT,5,2,,,,7,40,373,852,5,479,58,86,66,43,90,181,11,51,7,119,18,114,8,4,1,,,
trouw_0415,Trouw,Beïnvloeding kiezers bedreigt democratie,2017-10-19,nederland,9,615,"LEX OOMKES, REDACTIE POLITIEK",6,,,,,6,36,300,639,4,339,49,81,53,27,68,139,5,30,7,66,11,98,5,4,,,,
trouw_0416,Trouw,Nog weinig EU-geld voor opvang in Afrika,2017-10-20,vandaag,6,991,MARNO DE BOER,12,8,,,1,21,61,471,1113,8,642,65,141,92,49,108,253,49,46,27,110,23,141,9,5,2,,,1
trouw_0417,Trouw,"Gaat Kurz in zee met de FPÖ, of toch niet?",2017-10-20,buitenland,12,596,RUNA HELLINGA,9,1,,,,10,34,301,654,5,353,49,65,47,41,59,142,11,49,12,69,10,93,7,4,1,,,
trouw_0418,Trouw,Wereldorde eist machtspolitiek,2017-10-20,opinie,25,580,ROB DE WIJK,19,1,,,,20,32,241,581,11,340,52,60,36,38,59,135,2,32,18,56,8,81,4,10,1,,,
trouw_0419,Trouw,Het politieke midden is allesbehalve plaats delict,2017-10-21,de verdieping,7,791,HANS GOSLINGA,2,,,,,2,35,402,847,2,445,49,111,71,47,104,183,10,50,10,85,12,106,9,2,,,,
trouw_0420,Trouw,Brexit-conflict over geld naar climax,2017-10-21,buitenland,14,491,CHRISTOPH SCHMIDT,4,7,,,1,12,27,238,555,6,317,34,66,32,18,58,132,8,37,9,65,12,75,9,2,3,,,1
trouw_0421,Trouw,De kracht van het alledaagse,2017-10-25,de verdieping,2,1464,TIM DE WIT,10,1,,1,21,33,121,762,1731,17,969,118,176,143,60,150,331,36,190,36,241,20,221,9,6,1,,1,9
trouw_0422,Trouw,Onafhankelijkheid,2017-10-28,vandaag,2,516,SYLVAIN EPHIMENCO,1,6,,,,7,23,244,511,5,267,39,67,39,28,56,115,19,38,2,30,6,68,4,1,4,,,
trouw_0423,Trouw,New Statesman,2017-10-28,letter en geest,13,589,INEZ POLAK,6,,,,,6,39,250,646,4,396,59,54,28,35,54,133,7,56,12,98,11,96,3,4,,,,
trouw_0424,Trouw,Brexit kost tot 75.000 banen bij banken,2017-11-01,economie,17,695,"HANS NAUTA, REDACTIE ECONOMIE",5,2,,,3,10,42,305,759,5,454,53,81,41,30,84,178,36,26,19,93,13,98,7,3,1,,,1
trouw_0425,Trouw,Rutte is nog lang niet premiermoe,2017-11-03,vandaag,4,687,NICOLE BESSELINK,,,,,,,41,326,770,0,444,41,100,58,34,80,185,18,44,13,84,12,94,7,,,,,
trouw_0426,Trouw,May moet vrezen voor meer schandalen,2017-11-03,buitenland,14,523,TIM DE WIT,,,,,,,34,272,561,0,289,34,57,54,28,49,117,6,57,7,54,8,89,1,,,,,
trouw_0427,Trouw,Bank of England probeert inflatie af te remmen,2017-11-03,economie,19,101,ANP,1,,,,,1,6,38,98,1,60,14,11,1,4,12,21,5,1,2,8,2,13,4,1,,,,
trouw_0428,Trouw,Immigranten en vrijwilligers geven het niet op,2017-11-04,de verdieping,2,1809,RENATE VAN DER BAS,13,13,,1,2,29,151,920,2066,16,1146,120,204,195,126,173,432,23,184,15,279,21,281,13,11,2,,1,2
trouw_0429,Trouw,'Europa moet volwassen worden',2017-11-04,de verdieping,8,1637,STEVO AKKERMAN,51,,,1,,52,121,902,1890,21,988,97,194,139,102,149,365,29,182,29,248,21,311,24,20,,,1,
trouw_0430,Trouw,"De natiestaat sterft, leve de urorepubliek",2017-11-04,letter en geest,10,1802,CO WELGRAVEN,17,6,,3,,26,143,994,2168,17,1174,133,187,181,111,178,396,50,229,32,311,30,310,20,9,5,,3,
trouw_0431,Trouw,Nieuwe auto is wereldwijd weer in trek,2017-11-08,economie,17,627,JOHAN VAN HEERDE,14,,,,,14,42,255,699,5,444,43,77,37,35,73,174,46,29,8,76,12,80,9,5,,,,
trouw_0432,Trouw,Bij het aanbreken van de winter,2017-11-09,de verdieping,20,496,WIM BOEVINK,3,,,,,3,37,240,590,2,350,31,64,43,26,55,130,6,40,13,90,25,67,,2,,,,
trouw_0433,Trouw,Afschaffen dividendbelasting zet coalitiepartijen onder druk,2017-11-10,vandaag,3,661,"JELLE BRANDSMA EN LEX OOMKES, REDACTIE POLITIEK",7,,,,,7,38,307,729,1,422,29,97,31,35,81,191,14,35,17,90,16,92,1,1,,,,
trouw_0434,Trouw,Catalanen zetten welvaart op spel,2017-11-10,opinie,25,541,ROB DE WIJK,7,2,,,,9,35,280,565,4,285,44,47,50,45,45,105,15,50,3,48,5,105,3,2,2,,,
trouw_0435,Trouw,EU geeft Britten nog twee weken,2017-11-11,vandaag,5,562,CHRISTOPH SCHMIDT,6,2,,,2,10,34,268,637,5,369,51,75,47,26,68,134,24,26,10,71,13,82,10,3,1,,,1
trouw_0436,Trouw,Bezwijkt May onder druk van Brexit en schandalen?,2017-11-13,buitenland,13,392,VAN ONZE REDACTIE BUITENLAND,5,,,,2,7,24,167,402,6,235,26,45,21,22,35,104,6,26,16,44,6,51,,5,,,,1
trouw_0437,Trouw,Staat May's opvolger al klaar of niet?,2017-11-14,vandaag,4,512,TIM DE WIT,2,,,,,2,33,259,562,1,303,32,68,46,23,54,125,9,46,9,59,9,81,1,1,,,,
trouw_0438,Trouw,Brits vertrouwen in Brexit wankelt,2017-11-14,vandaag,4,565,"SANDER BECKER, REDACTIE BUITENLAND",2,4,,,2,8,35,247,616,3,369,38,58,53,27,69,140,11,38,7,72,14,86,3,1,1,,,1
trouw_0439,Trouw,Buitenlandse student blijft vaker in Nederland hangen,2017-11-14,nederland,8,701,GERRIT-JAN KLEINJAN,21,,,17,,38,48,308,755,18,447,53,77,57,33,54,179,30,48,11,95,16,96,6,8,,,10,
trouw_0440,Trouw,Afschaffing spekt Britse schatkist,2017-11-15,vandaag,3,726,"KOOS SCHWARTZ EN ERIK VAN ZWAM, REDACTIE ECONOMIE",15,,,,,15,43,321,706,3,385,55,68,60,41,64,167,16,48,3,65,11,107,1,3,,,,
trouw_0441,Trouw,Actie tegen de propaganda-Rus,2017-11-15,vandaag,4,645,"SANDER BECKER, REDACTIE BUITENLAND",10,1,,,,11,36,272,668,4,396,49,74,31,27,62,157,3,51,13,95,10,92,4,3,1,,,
trouw_0442,Trouw,Europese bestemmingen vooral populair bij Chinezen en Russen,2017-11-15,economie,19,602,"JOHAN VAN HEERDE, REDACTIE ECONOMIE",27,4,,,1,32,37,231,594,20,363,50,75,33,25,58,166,28,22,3,58,8,62,6,15,4,,,1
trouw_0443,Trouw,Nieuw bewijs Russische inmenging in brexit-referendum,2017-11-16,buitenland,14,402,"SANDER BECKER, REDACTIE BUITENLAND",6,1,,,2,9,24,144,411,8,267,30,47,20,11,42,104,10,17,11,56,7,53,3,5,1,,,2
trouw_0444,Trouw,Trollen,2017-11-17,vandaag,2,519,STEVO AKKERMAN,,2,,,,2,37,281,591,1,310,39,54,43,40,45,99,7,64,11,83,5,92,9,,1,,,
trouw_0445,Trouw,Wie sleept de Brexit-schatten binnen?,2017-11-20,de verdieping,2,1778,CHRISTOPH SCHMIDT,15,56,,6,3,80,104,823,1972,35,1149,119,210,126,84,182,454,69,126,13,268,37,270,14,12,21,,1,1
trouw_0446,Trouw,Amsterdam in spanning over EU-medicijnagentschap,2017-11-20,binnenland,6,358,CHRISTOPH SCHMIDT,2,6,,5,1,14,21,145,373,8,228,29,42,33,11,37,93,7,15,2,48,8,44,4,1,5,,1,1
trouw_0447,Trouw,Amsterdam wint strijd om Europees medicijneninstituut,2017-11-21,vandaag,4,591,CHRISTOPH SCHMIDT,2,13,,7,1,23,36,263,651,11,388,43,75,35,19,75,164,28,23,9,85,11,82,2,2,7,,1,1
trouw_0448,Trouw,Prijsvechter easyJet profiteert van wegvallen concurrenten,2017-11-22,economie,18,549,ANNEMIEKE DIEKMAN,2,6,,,,8,30,230,585,3,355,28,74,33,19,64,148,43,24,18,50,11,71,2,2,1,,,
trouw_0449,Trouw,"Koud en nat, zacht en nat. November",2017-11-22,de verdieping,20,1014,,4,9,2,,,15,134,460,1209,7,749,87,97,72,38,138,256,6,83,5,204,41,172,10,2,4,1,,
trouw_0450,Trouw,Tien dagen respijt voor May om harde Brexit te vermijden,2017-11-25,vandaag,3,208,TROUW,4,1,,,,5,11,99,227,4,128,19,28,21,11,22,50,6,10,3,23,3,29,2,3,1,,,
trouw_0451,Trouw,Twee prinsen die de wereldpolitiek bekonkelen,2017-11-25,letter en geest,14,621,INEZ POLAK,2,1,,,,3,36,284,664,3,380,41,68,33,38,59,150,6,64,7,92,10,95,1,2,1,,,
trouw_0452,Trouw,Kabinetscrisis dreigt in Ierland door affaire rond vicepremier,2017-11-25,buitenland,17,109,,3,,,,,3,6,36,99,1,63,7,14,1,1,11,26,1,1,6,12,1,13,5,1,,,,
trouw_0453,Trouw,Britten smullen van verloving,2017-11-28,vandaag,3,762,TIM DE WIT,1,,,,,1,44,396,851,1,455,52,99,71,33,83,188,17,76,18,82,13,114,5,1,,,,
trouw_0454,Trouw,Brussel laat landbouw wat meer los,2017-11-29,vandaag,1,674,CHRISTOPH SCHMIDT,,5,,,,5,32,290,685,2,395,40,88,46,23,77,156,27,32,2,84,12,86,12,,2,,,
trouw_0455,Trouw,'Akkoord over eindnota Brexit',2017-11-29,buitenland,12,100,ANP,,1,,,1,2,6,37,98,2,61,7,8,5,4,11,25,6,3,5,7,1,14,2,,1,,,1
trouw_0456,Trouw,Britse banken kunnen stootje hebben. Eentje..,2017-11-29,economie,15,659,"JAN KLEINNIJENHUIS, REDACTIE ECONOMIE",5,,,,1,6,28,323,715,4,392,51,84,52,38,78,150,21,40,10,65,13,97,16,3,,,,1
trouw_0457,Trouw,"Speculaties over 'Brexit bill', maar geen akkoord",2017-11-30,buitenland,14,380,CHRISTOPH SCHMIDT,4,4,,,3,11,18,183,413,6,230,27,47,40,17,51,99,9,15,5,44,8,49,2,3,2,,,1
trouw_0458,Trouw,Het getto is geen optie,2017-12-01,religie en filosofie,8,1419,STEVO AKKERMAN,5,,,,4,9,80,791,1625,8,834,119,165,130,101,156,284,9,158,16,218,25,237,7,4,,,,4
trouw_0459,Trouw,Het gaat niet om Afghanistan,2017-12-02,letter en geest,4,2047,PETER FRANKOPAN,64,10,,2,3,79,116,941,2238,26,1297,128,264,151,116,203,532,61,135,36,291,33,282,6,12,9,,2,3
trouw_0460,Trouw,'Snijd in onderwijs en je krijgt Brexit',2017-12-02,de verdieping,8,1806,CHRISTOPH SCHMIDT,21,5,,,,26,126,898,2048,10,1150,148,227,105,93,191,444,34,176,41,283,32,258,16,8,2,,,
trouw_0461,Trouw,De donkere zijde van gelijke kansen,2017-12-02,letter en geest,10,1827,MARCO VISSCHER,3,,,,,3,131,896,2005,2,1109,148,186,167,132,137,375,28,204,18,266,42,294,8,2,,,,
trouw_0462,Trouw,'Ik ben een krijger',2017-12-02,tijd,32,1807,ANNEMARIE BERGFELD,4,,,6,,10,148,1036,2154,5,1118,103,213,172,114,168,380,51,251,23,273,43,348,15,1,,,4,
trouw_0463,Trouw,Lunch? Meer een mondeling examen voor premier May,2017-12-04,vandaag,4,805,CHRISTOPH SCHMIDT,3,6,,,4,13,43,359,887,6,528,66,77,66,42,91,191,27,57,11,114,18,121,6,3,2,,,1
trouw_0464,Trouw,Grenscontroles breekpunt Ierland,2017-12-04,vandaag,5,812,TIM DE WIT,19,2,,,,21,49,401,906,8,505,69,97,55,55,111,215,16,54,6,94,11,120,3,6,2,,,
trouw_0465,Trouw,Noord-Ieren verstoren brexit-feest,2017-12-05,vandaag,3,575,CHRISTOPH SCHMIDT,14,4,,,5,23,35,266,661,11,395,46,68,41,28,68,158,5,38,11,92,12,88,6,7,2,,,2
trouw_0466,Trouw,Lekker formeren in de Jungle Room,2017-12-06,nederland,9,724,"REDACTIE: ROMANA ABELS, NICOLE BESSELINK, BART ZUIDERVAART",3,,,2,,5,48,308,762,3,454,58,76,43,29,74,159,22,41,35,106,16,97,6,1,,,2,
trouw_0468,Trouw,Economische gevolgen Brexit niet doorgerekend,2017-12-07,buitenland,15,263,TROUW,2,,,,,2,15,137,286,1,149,18,31,21,13,30,55,1,21,6,36,4,48,2,1,,,,
trouw_0469,Trouw,DUP is niet van plan zich de kaas van het brexit-brood te laten eten,2017-12-08,buitenland,13,697,TIM DE WIT,7,2,,,1,10,50,351,803,7,452,52,79,59,39,82,182,11,52,15,101,9,115,7,4,2,,,1
trouw_0470,Trouw,In The Crown is bijna niets verzonnen,2017-12-08,cultuur en media,14,1133,SANDRA KOOKE,5,,,,,5,104,618,1393,3,775,65,128,94,67,137,297,35,123,31,208,20,182,6,3,,,,
trouw_0471,Trouw,Fascisme ligt op de loer in de VS,2017-12-08,opinie,25,525,ROB DE WIJK,1,1,,,1,3,27,257,565,3,308,38,73,37,26,51,123,5,48,18,53,5,80,8,1,1,,,1
trouw_0472,Trouw,EU zal meer druk leggen op Britten,2017-12-09,vandaag,4,659,CHRISTOPH SCHMIDT,6,2,,,5,13,33,347,719,4,372,47,81,65,29,81,150,25,50,4,69,12,100,6,2,1,,,1
trouw_0473,Trouw,De Ierse puzzel is voorlopig gelegd,2017-12-09,vandaag,4,705,CHRISTOPH SCHMIDT,12,4,,,7,23,31,338,773,8,435,64,92,42,32,95,172,20,35,14,93,16,93,5,5,1,,,2
trouw_0474,Trouw,de lange weg naar nieuwe verhoudingen,2017-12-09,vandaag,4,142,,,1,,,1,2,6,36,143,2,107,11,16,4,2,8,36,24,4,2,12,11,12,1,,1,,,1
trouw_0475,Trouw,Doorbraak Brexit neemt verdeeldheid bij Tories niet weg,2017-12-09,vandaag,5,639,TIM DE WIT,2,3,,,,5,42,323,696,2,373,51,63,64,33,61,146,17,58,6,71,12,109,5,1,1,,,
trouw_0476,Trouw,The Atlantic,2017-12-09,letter en geest,19,597,INEZ POLAK,2,,,,,2,40,296,664,2,368,54,53,56,41,55,128,12,68,6,93,11,83,4,2,,,,
trouw_0477,Trouw,Volgende brexit-stap kan gezet,2017-12-09,opinie,26,478,,9,1,,,6,16,21,245,522,6,277,34,55,53,31,47,95,9,35,4,62,6,86,5,4,1,,,1
trouw_0478,Trouw,Troubles,2017-12-11,vandaag,2,536,STEVO AKKERMAN,14,,,,,14,24,275,613,6,338,52,70,44,37,50,121,9,53,4,84,5,80,4,6,,,,
trouw_0479,Trouw,Europa heeft weer echt een visie nodig,2017-12-12,opinie,22,640,"ROB BOUDEWIJN, DIRECTEUR TRAINING AAN HET EUROPA-INSTITUUT.NL, EEN ONAFHANKELIJK DIPLOMATIEK TRAININGSINSTITUUT",3,3,,,,6,35,282,659,4,377,58,82,33,38,73,165,11,27,3,68,11,83,7,3,1,,,
trouw_0480,Trouw,GroenLinks grijpt de 'tevredenheid' in Nederland gretig aan,2017-12-13,vandaag,7,722,"ROMANA ABELS, REDACTIE POLITIEK",7,1,,,,8,35,358,809,3,451,42,84,61,48,80,182,12,61,6,109,10,109,5,2,1,,,
trouw_0481,Trouw,Brexit-tegenslag voor premier May,2017-12-14,buitenland,14,88,ANP,,,,,,,5,38,82,0,44,2,12,6,2,12,24,2,4,2,4,1,11,,,,,,
trouw_0482,Trouw,Rusland wil onvrede zaaien,2017-12-15,opinie,23,570,ROB DE WIJK,9,1,,,,10,32,262,589,4,327,42,67,40,33,56,130,4,38,4,63,9,98,5,3,1,,,
trouw_0483,Trouw,'De universiteit is juist geen veilige ruimte',2017-12-16,letter en geest,10,1949,MARCO VISSCHER,3,,,6,1,10,118,923,2074,7,1151,129,206,138,136,158,435,14,195,44,254,31,316,18,1,,,5,1
trouw_0484,Trouw,Unanieme zegen EU aan brexitdeals,2017-12-16,buitenland,13,622,CHRISTOPH SCHMIDT,6,5,,,4,15,30,307,703,6,396,38,79,48,25,94,162,22,34,5,91,12,90,3,3,2,,,1
trouw_0485,Trouw,De identiteitscrisis van het Verenigd Koninkrijk,2017-12-16,service,23,277,ADRI VERMAAT,1,1,,,1,3,16,136,308,3,172,15,40,17,9,37,69,9,22,9,31,5,44,1,1,1,,,1
trouw_0486,Trouw,"Topjaar voor de Nederlandse boeren, behalve voor akkerbouwers",2017-12-19,economie,13,661,"JOHAN VAN HEERDE, REDACTIE ECONOMIE",1,,,2,,3,43,272,655,2,383,55,76,37,32,74,151,25,27,14,60,9,90,5,1,,,1,
trouw_0487,Trouw,Een kabinet met een stroeve start,2017-12-21,de verdieping,6,1867,LEX OOMKES,4,,,4,,8,101,938,1963,4,1025,137,242,158,97,230,435,35,115,29,187,28,262,8,1,,,3,
trouw_0488,Trouw,Britten krijgen tot 2021 voor overgangsperiode na Brexit,2017-12-21,buitenland,15,215,ANP,3,,,,1,4,12,100,231,3,131,11,29,9,9,34,49,13,11,4,26,3,33,,2,,,,1
trouw_0489,Trouw,Brexit herenigt Brit met blauw paspoort,2017-12-23,buitenland,16,256,"EEFJE DEN AKKER, REDACTIE BUITENLAND",9,,,,,9,17,111,269,8,158,29,25,18,13,30,54,9,11,3,31,5,36,5,8,,,,
trouw_0490,Trouw,De kracht van het optimisme,2017-12-23,opinie,27,447,,3,,,,,3,21,205,455,1,250,26,52,31,32,43,111,3,29,7,52,6,61,2,1,,,,
trouw_0491,Trouw,Co Welgraven,2017-12-23,letter en geest,32,157,,2,,,,,2,11,67,165,2,98,15,18,8,12,20,43,,4,4,19,6,14,2,2,,,,
trouw_0492,Trouw,Brexitdeal mogelijk model voor Turkije en Oekraïne,2017-12-27,vandaag,4,351,TROUW,11,1,,,2,14,21,167,374,6,207,27,49,28,15,38,89,6,20,6,37,7,49,3,4,1,,,1
trouw_0493,Trouw,Het jaar waarin veel illusies verloren gingen,2017-12-28,de verdieping,4,330,"IRIS LUDEKER, CHEF BUITENLAND",8,1,,,,9,20,166,375,8,209,19,42,23,22,38,88,5,24,12,40,6,55,1,7,1,,,
trouw_0494,Trouw,Het diepe onbehagen van Hull,2017-12-29,de verdieping,2,439,TIM DE WIT,7,,,1,4,12,55,358,802,8,444,36,105,59,36,74,183,20,48,20,82,14,111,14,4,,,1,3
trouw_0495,Trouw,2017: een jubeljaar voor de Europese handelspolitiek,2017-12-29,vandaag,5,785,CHRISTOPH SCHMIDT,20,6,,,1,27,46,373,864,16,491,55,94,56,41,103,206,18,45,15,117,15,94,5,12,3,,,1
trouw_0496,Trouw,Onzinnige ideeën moet je durven minachten,2017-12-29,religie en filosofie,8,1638,LEONIE BREEBAART,9,6,,,,15,131,842,1859,11,1017,130,153,157,110,130,329,28,211,23,249,28,306,5,5,6,,,
trouw_0497,Trouw,De moderniteit is made in the USA,2017-12-30,letter en geest,10,1999,KLEIS JAGER,19,7,,2,,28,139,1027,2262,17,1235,150,215,152,105,232,491,23,215,33,303,33,300,10,9,7,,1,
volks_0000,Volkskrant,Zelden had de zwartkijker het zo mis,2017-01-02,ten eerste,6,1174,DOOR PETER DE WAARD,7,,,3,,10,79,550,1317,9,767,92,144,68,63,149,288,64,72,13,145,23,180,16,7,,,2,
volks_0001,Volkskrant,De koek moet beter worden verdeeld,2017-01-02,opinie en debat,17,557,PIETER KLOK,1,1,,,1,3,34,270,583,3,313,46,70,40,31,70,112,5,33,6,61,10,93,6,1,1,,,1
volks_0002,Volkskrant,Britse topdiplomaat stapt op als ambassadeur bij EU,2017-01-04,ten eerste,2,427,PATRICK VAN IJZENDOORN,,2,,,1,3,24,211,492,2,281,37,51,20,19,51,109,5,41,19,69,6,60,5,,1,,,1
volks_0003,Volkskrant,WK Debatteren is meer dan spel,2017-01-04,ten eerste,3,712,BART DIRKS,3,5,,3,1,12,52,330,809,11,479,41,71,48,37,65,173,26,76,21,118,13,119,1,3,4,,3,1
volks_0004,Volkskrant,Schaf overheidssubsidie aan politieke partijen af,2017-01-04,opinie en debat,26,628,GIJS KOOISTRA IS STUDENT POLITICOLOGIE AAN DE RADBOUD UNIVERSITEIT NIJMEGEN.,2,,,,,2,38,345,655,2,310,43,66,59,36,61,115,9,62,2,60,11,125,6,2,,,,
volks_0005,Volkskrant,"['Gesterkt door de overwinning van Trump, zal een E...]*",2017-01-04,opinie en debat,27,863,LAURA DE JONG,3,2,,23,1,29,58,448,960,7,512,68,94,93,47,71,194,16,86,13,118,17,132,11,2,2,,2,1
volks_0006,Volkskrant,De doodlopende weg van het 'compromisme',2017-01-04,opinie en debat,27,897,EWALD ENGELEN IS HOOGLERAAR ECONOMISCHE GEOGRAFIE UVA.,4,1,,,,5,58,440,983,3,543,57,113,59,58,82,204,28,84,10,128,16,134,10,2,1,,,
volks_0007,Volkskrant,'Probleemoplosser' voor Londen naar EU,2017-01-05,ten eerste,17,314,PATRICK VAN IJZENDOORN,1,2,,,,3,17,143,329,3,186,21,40,17,16,30,74,4,24,5,40,3,54,1,1,2,,,
volks_0008,Volkskrant,Hoe blijven wij staande in de nieuwe wereldorde?,2017-01-05,opinie en debat,25,871,AREND JAN BOEKESTIJN IS VERBONDEN AAN DE UNIVERSITEIT UTRECHT. ROB DE WIJK IS VERBONDEN AAN HET HCSS EN DE UNIVERSITEIT LEIDEN.,16,2,,,,18,47,417,913,10,496,69,107,61,50,94,201,23,69,9,79,13,131,7,8,2,,,
volks_0009,Volkskrant,"Nigel Farage, de man achter de Brexit, krijgt radioprogramma",2017-01-06,ten eerste,4,363,PATRICK VAN IJZENDOORN,2,1,,,1,4,21,172,393,4,221,18,45,29,14,37,87,2,33,18,42,7,54,7,2,1,,,1
volks_0010,Volkskrant,Voor de Neder-Somaliër lijkt de Britse droom voorbij,2017-01-07,ten eerste,14,1690,DOOR CARLIJNE VOS FOTO'S AURÉLIE GEURTS,18,4,,7,13,42,122,888,2031,17,1143,139,209,180,89,156,388,49,174,33,287,27,293,7,6,4,,5,2
volks_0011,Volkskrant,Schoon schip,2017-01-07,vonk,15,504,"SIMON HENDRIKSEN, MELLE RUNDERKAMP",1,,,1,,2,33,254,575,2,321,40,57,49,28,59,117,8,42,20,75,9,70,1,1,,,1,
volks_0012,Volkskrant,Even serieus,2017-01-07,sir edmund,16,2134,CAROLIEN SPAANS,4,4,,,4,12,188,1210,2741,5,1531,158,209,265,164,148,440,45,336,88,410,70,376,32,1,3,,,1
volks_0013,Volkskrant,Wat voorspellen de economen voor 2017?,2017-01-07,opinie en debat,24,1696,"LAURA DE JONG, CHRIS RUTENFRANS, HANS WANSINK ILLUSTRATIE BIER EN BROOD",17,,,3,,20,120,877,1881,7,1004,146,196,118,98,176,358,45,151,25,202,42,307,17,6,,,1,
volks_0015,Volkskrant,Jamie Oliver sluit zes Italiaanse restaurants,2017-01-07,economie,35,230,,3,,,,4,7,15,84,238,5,154,12,27,9,10,18,64,11,17,8,31,2,29,,1,,,,4
volks_0016,Volkskrant,Apocalyps,2017-01-09,opinie en debat,19,746,RENÉ CUPERUS,1,,,,,1,48,362,811,1,449,67,93,50,43,84,157,17,52,15,102,12,105,14,1,,,,
volks_0017,Volkskrant,Arbeidsmigratie in Europa leidt tot valse concurrentie,2017-01-10,opinie en debat,23,700,LODEWIJK ASSCHER IS VICEPREMIER EN POLITIEK LEIDER VAN DE PARTIJ VAN DE ARBEID.,2,,,,,2,41,341,714,2,373,57,93,48,51,66,170,9,60,4,49,15,89,3,2,,,,
volks_0018,Volkskrant,Rolls-Royce beleeft op een na beste jaar,2017-01-10,economie,29,202,,1,1,,,,2,14,97,230,2,133,15,29,12,6,27,59,11,13,2,24,3,28,1,1,1,,,
volks_0019,Volkskrant,[Tim Farron Leider van de Britse Liberaal-Democrate...]*,2017-01-10,economie,29,25,,,,,,,,1,9,24,0,15,1,3,1,,2,6,,3,4,1,1,2,,,,,,
volks_0020,Volkskrant,Jaaropgave,2017-01-11,v opening,10,1619,DOOR PAUL ONKENHOUTFOTO,6,2,,1,,9,148,924,2058,9,1134,95,174,172,80,184,370,74,189,64,342,43,260,11,6,2,,1,
